file_name,Emotion_1_label,Emotion_1_mean,Emotion_1_std,Emotion_2_label,Emotion_2_mean,Emotion_2_std,Emotion_3_label,Emotion_3_mean,Emotion_3_std,valence,arousal,dominance,user_id,timestamp
audios\recording1.wav,disgust,0.3730544189170555,0.15848484148003233,anger,0.22610093668655115,0.05824004370490588,happiness,0.16144049275804448,0.05802265190669727,0.22652352,0.24949066,0.34987164,,audios\recording1.wav
audios\recording4.wav,disgust,0.44196591527373696,0.21813467663692793,neutral,0.18642965939861758,0.09445253513962765,sadness,0.17702388871599126,0.03619725460707592,0.40868467,0.1782116,0.2869548,,audios\recording4.wav
audios\recording3.wav,disgust,0.44196591527373696,0.21813467663692793,neutral,0.18642965939861758,0.09445253513962765,sadness,0.17702388871599126,0.03619725460707592,0.40868467,0.1782116,0.2869548,,audios\recording3.wav
audios\recording2.wav,anger,0.2960846343746892,0.15757678906545933,disgust,0.2517255474902966,0.012227081107825895,happiness,0.20819844378365412,0.006647508048588088,0.4581855,0.39585572,0.44770244,,audios\recording2.wav
audios\recording5.wav,disgust,0.385570376890677,0.15576104553018533,anger,0.21091428390255682,0.02329961827685418,neutral,0.14704119879614422,0.09498555623662158,0.25334382,-0.04007316,0.14475416,,audios\recording5.wav
audios\recording0.wav,happiness,0.34923224502139627,0.16615108815012072,disgust,0.23532633938171243,0.02544476371429448,neutral,0.14614877290747783,0.08932934424265368,0.30019015,0.16206832,0.2734612,,audios\recording0.wav
audios\recording1.wav,happiness,0.3716124814528006,0.1747047584568233,disgust,0.27624795688523185,0.01846570904086577,anger,0.12803345301636943,0.052470788162796475,0.34341383,0.22465411,0.32143167,,audios\recording1.wav
audios\recording0.wav,disgust,0.4600405058154353,0.23281774024576735,happiness,0.15790603245849963,0.03708254004118387,anger,0.15613199961406213,0.05066382324080597,0.43244573,0.6051136,0.62556696,,audios\recording0.wav
audios\recording1.wav,disgust,0.3133197137161538,0.05337619343546358,happiness,0.2547481883455206,0.03788385723711449,anger,0.1752011107294648,0.046674472202867266,0.41272795,0.43054914,0.46121883,,audios\recording1.wav
audios\recording3.wav,anger,0.2695297453138563,0.14959149212409129,happiness,0.25171023942806103,0.024685705926960934,disgust,0.2447443128735931,0.03858810480295725,0.48549628,0.38862526,0.4490143,,audios\recording3.wav
audios\recording4.wav,happiness,0.37055401890366163,0.1660914471512161,disgust,0.2367335397667355,0.007783310452247628,anger,0.1350921020353282,0.03270467710225979,0.39278555,0.1947485,0.24254164,,audios\recording4.wav
audios\recording2.wav,disgust,0.4329826850361294,0.25469020815109594,happiness,0.18955423225959142,0.0654265665538879,neutral,0.1276188401657122,0.08743578472329083,0.42869553,0.5664731,0.4918299,,audios\recording2.wav
audios\recording5.wav,happiness,0.3399844653959627,0.10140121924925803,disgust,0.23101964425157617,0.024537623845452123,anger,0.1840199813136348,0.013837145915673041,0.62943184,0.7896038,0.7268807,,audios\recording5.wav
audios\recording0.wav,disgust,0.44643175204594926,0.24244110876476307,happiness,0.17113049915543307,0.03103681120836347,neutral,0.16150787282873083,0.08410454070703488,0.5581611,0.59506494,0.5584353,,audios\recording0.wav
audios\recording1.wav,happiness,0.3120632677608066,0.10893536254605829,disgust,0.24487340812329894,0.017521030919563963,anger,0.17244053169533058,0.002087525675766069,0.22210032,0.30194783,0.3748855,,audios\recording1.wav
audios\recording2.wav,disgust,0.3583621407438207,0.11937580424938615,happiness,0.25571825636757745,0.04221018883826008,neutral,0.17852740388225627,0.07495805100296485,0.46319664,0.48612165,0.4648915,,audios\recording2.wav
audios\recording0.wav,happiness,0.24244121321925413,0.017090093580731363,anger,0.23144108110004002,0.10590844338365293,disgust,0.21827001121309073,0.028541945669504732,0.36107937,0.15685105,0.26004878,,audios\recording0.wav
audios\recording1.wav,disgust,0.2802595533265008,0.035658395744199815,anger,0.23146435812667565,0.1180446338519677,happiness,0.22163027299775018,0.01573637124058494,0.30717048,0.23690079,0.30617535,,audios\recording1.wav
audios\recording2.wav,disgust,0.2923156343566047,0.033911504699147874,anger,0.2623479919080381,0.10086765334185552,happiness,0.18481415576404994,0.032224078083378106,0.48016492,0.25433904,0.3643629,,audios\recording2.wav
audios\recording3.wav,anger,0.292316983099337,0.18529372861362184,happiness,0.21435646865102984,0.04639442248573979,disgust,0.1990871924382669,0.05959883918661881,0.80361193,0.7959629,0.76508844,,audios\recording3.wav
audios\recording0.wav,disgust,0.23322634114159477,0.030448329814881287,happiness,0.2211791287528144,0.04552230928697794,anger,0.20535381030153346,0.04650510733333029,0.25050268,0.36245835,0.44582132,,audios\recording0.wav
audios\recording1.wav,disgust,0.3920156129201253,0.2079515509709579,happiness,0.1818572175502777,0.05077711966542079,anger,0.17035825504197014,0.03434210437264508,0.30694038,0.24760403,0.28583577,,audios\recording1.wav
audios\recording2.wav,anger,0.24614124805838974,0.10577652736958304,happiness,0.24607619265715283,0.030910500515631687,disgust,0.20920176684856417,0.011291716375047424,0.6663884,0.7833636,0.6984881,,audios\recording2.wav
audios\recording0.wav,happiness,0.36804029606006766,0.153781211268076,disgust,0.28935135673593587,0.057274688666114355,neutral,0.13190027140287888,0.08867921854781237,0.49983883,0.14558555,0.28536004,,audios\recording0.wav
audios\recording1.wav,disgust,0.40158246676127113,0.19877737326283698,happiness,0.25839221106635196,0.0278248874599585,neutral,0.12585401467720256,0.08840100636800509,0.26060665,-0.019525498,0.11745925,,audios\recording1.wav
audios\recording2.wav,disgust,0.4353881797084102,0.20603885215143256,happiness,0.2521378181598805,0.02321419680619306,neutral,0.1303528583717222,0.0928718068526713,0.32231653,0.06812687,0.17804489,,audios\recording2.wav
audios\recording3.wav,disgust,0.39459382878409494,0.1741060455964402,happiness,0.2321209467561157,0.002616483153898062,neutral,0.14771418715240778,0.09421052847291851,0.43835062,0.24361311,0.30866662,,audios\recording3.wav
